ID_Factura,ID_Cliente,Fecha_Emisión,Días_Plazo,Fecha_Pago,Días_Mora,Monto
FAC000454,C03221,2025-08-04,15,2025-08-08,0.0,748000
FAC000455,C03536,2024-12-12,30,2025-05-27,136.0,1531000
FAC000456,C00803,2025-03-22,60,,,1065000
FAC000457,C02876,2025-08-10,15,2025-08-24,0.0,1047000
FAC000458,C00850,2025-04-03,45,2025-07-06,49.0,209000
FAC000459,C01608,2025-05-18,15,,,1745000
FAC000460,C00617,2024-12-06,60,2025-01-01,0.0,488000
FAC000461,C02837,2024-10-25,15,,,950000
FAC000462,C02293,2024-10-04,45,2025-05-05,168.0,1660000
FAC000463,C01187,2024-12-25,90,2025-07-02,99.0,622000
FAC000464,C00052,2025-08-19,45,2025-08-23,0.0,182000
FAC000465,C02353,2024-10-21,30,,,1416000
FAC000466,C02004,2025-03-03,90,2025-04-15,0.0,569000
FAC000467,C00324,2025-01-12,90,,,674000
FAC000468,C04157,2025-05-03,60,2025-06-03,0.0,966000
FAC000469,C04257,2025-08-13,90,2025-08-30,0.0,848000
FAC000470,C03008,2025-01-03,15,2025-08-20,214.0,1942000
FAC000471,C02671,2025-07-05,90,2025-08-05,0.0,512000
FAC000472,C00680,2025-07-14,45,,,1431000
FAC000473,C01246,2024-09-28,30,2024-12-05,38.0,1354000
FAC000474,C00463,2025-01-26,60,,,1414000
FAC000475,C04109,2025-02-06,45,2025-02-16,0.0,495000
FAC000476,C04242,2025-06-24,60,,,646000
FAC000477,C02445,2024-12-18,15,2025-02-23,52.0,1391000
FAC000478,C01909,2025-05-25,45,,,1981000
FAC000479,C04755,2025-08-23,90,2025-09-10,0.0,625000
FAC000480,C04932,2024-12-24,90,,,1864000
FAC000481,C01939,2024-11-01,45,,,1971000
FAC000482,C02801,2025-05-16,30,,,1499000
FAC000483,C03148,2025-07-25,45,2025-08-19,0.0,175000
FAC000484,C02294,2025-05-03,45,2025-06-26,9.0,849000
FAC000485,C03037,2024-10-12,60,2025-03-30,109.0,1358000
FAC000486,C01505,2025-03-06,45,,,1562000
FAC000487,C04348,2025-02-27,30,2025-06-25,88.0,1931000
FAC000488,C01825,2025-05-11,90,2025-05-17,0.0,1326000
FAC000489,C04230,2024-11-24,15,,,1059000
FAC000490,C00251,2024-12-11,60,,,1763000
FAC000491,C01057,2025-04-17,30,2025-09-16,122.0,233000
FAC000492,C02089,2024-12-03,45,2025-02-17,31.0,776000
FAC000493,C00599,2025-07-21,15,2025-08-19,14.0,1331000
FAC000494,C04926,2025-09-15,60,2025-09-17,0.0,1086000
FAC000495,C03107,2025-04-25,60,2025-05-05,0.0,647000
FAC000496,C04964,2025-08-01,30,,,98000
FAC000497,C04696,2025-03-22,60,2025-07-07,47.0,295000
FAC000498,C00459,2025-03-07,90,2025-09-27,114.0,1184000
FAC000499,C01909,2024-11-12,30,,,1618000
FAC000500,C03419,2025-05-01,30,2025-09-06,98.0,1018000
FAC000501,C01424,2025-08-31,90,2025-09-27,0.0,942000
FAC000502,C03815,2025-08-18,45,,,1267000
FAC000503,C03454,2024-12-16,45,,,170000
FAC000504,C01996,2024-11-06,30,2025-03-27,111.0,333000
FAC000505,C01838,2024-12-04,30,,,1722000
FAC000506,C04470,2025-02-15,60,2025-02-15,0.0,845000
FAC000507,C01623,2024-12-20,45,2025-05-07,93.0,631000
FAC000508,C00175,2025-02-10,15,2025-05-29,93.0,1397000
FAC000509,C04187,2025-04-01,15,2025-04-22,6.0,1607000
FAC000510,C04659,2025-01-11,15,2025-03-27,60.0,983000
FAC000511,C00739,2025-03-21,30,,,728000
FAC000512,C02002,2025-07-04,60,2025-07-07,0.0,1099000
FAC000513,C01226,2025-03-15,60,2025-06-24,41.0,1718000
FAC000514,C04718,2025-04-02,90,,,1249000
FAC000515,C02241,2024-11-26,45,2025-01-18,8.0,1231000
FAC000516,C02209,2025-08-30,90,,,1267000
FAC000517,C03091,2025-01-14,30,,,204000
FAC000518,C00459,2025-01-27,60,,,1947000
FAC000519,C02942,2025-03-15,15,2025-08-17,140.0,286000
FAC000520,C02841,2025-05-08,90,,,1817000
FAC000521,C00374,2025-06-13,45,2025-06-20,0.0,1973000
FAC000522,C03989,2024-09-29,30,2025-02-26,120.0,927000
FAC000523,C03224,2025-03-03,15,2025-05-11,54.0,731000
FAC000524,C02887,2024-11-28,45,2025-07-05,174.0,1993000
FAC000525,C02746,2025-08-03,90,,,578000
FAC000526,C01562,2025-02-09,60,2025-07-26,107.0,342000
FAC000527,C02567,2024-10-20,60,,,489000
FAC000528,C00472,2025-05-30,15,2025-06-26,12.0,250000
FAC000529,C02331,2024-10-04,30,2025-02-21,110.0,667000
FAC000530,C01555,2025-08-12,30,2025-09-23,12.0,863000
FAC000531,C04182,2025-04-22,15,,,1811000
FAC000532,C00438,2024-10-27,15,2025-09-06,299.0,1976000
FAC000533,C02798,2025-04-12,45,2025-06-27,31.0,1001000
FAC000534,C00739,2025-09-17,90,2025-09-24,0.0,379000
FAC000535,C02966,2025-08-21,60,2025-09-01,0.0,563000
FAC000536,C00433,2024-12-13,60,,,268000
FAC000537,C04498,2025-02-22,60,2025-06-05,43.0,1651000
FAC000538,C01020,2025-02-15,15,,,1953000
FAC000539,C01194,2025-07-12,30,2025-08-09,0.0,122000
FAC000540,C01888,2024-11-18,30,2025-05-05,138.0,345000
FAC000541,C01934,2025-02-18,60,2025-08-14,117.0,163000
FAC000542,C03675,2025-06-04,45,2025-09-23,66.0,1018000
FAC000543,C01428,2024-11-26,30,2025-07-08,194.0,158000
FAC000544,C02524,2025-07-09,45,2025-09-03,11.0,1266000
FAC000545,C02951,2025-05-16,90,,,1114000
FAC000546,C00314,2025-08-31,60,2025-09-21,0.0,737000
FAC000547,C01025,2025-06-13,90,2025-07-30,0.0,426000
FAC000548,C01555,2024-10-01,90,,,1950000
FAC000549,C02788,2025-05-22,30,,,451000
FAC000550,C01387,2025-08-17,60,2025-09-27,0.0,504000
FAC000551,C04721,2024-10-20,30,,,1146000
FAC000552,C03170,2025-07-18,90,,,592000
FAC000553,C04202,2025-04-28,30,,,802000
FAC000554,C00905,2025-01-05,45,2025-08-24,186.0,1992000
FAC000555,C03033,2024-09-28,15,2025-07-21,281.0,1264000
FAC000556,C03919,2024-11-25,90,2025-07-08,135.0,1059000
FAC000557,C03414,2025-03-01,15,2025-03-05,0.0,1975000
FAC000558,C04174,2025-05-19,90,,,190000
FAC000559,C04512,2025-01-14,30,2025-03-13,28.0,840000
FAC000560,C03901,2025-02-06,90,2025-06-10,34.0,1750000
FAC000561,C04670,2025-08-19,15,,,971000
FAC000562,C04067,2024-10-15,45,2025-05-12,164.0,1788000
FAC000563,C00976,2025-04-05,60,2025-04-27,0.0,1910000
FAC000564,C01825,2025-03-24,45,,,1559000
FAC000565,C03617,2025-02-15,90,2025-09-17,124.0,1108000
FAC000566,C02822,2025-07-07,45,2025-07-27,0.0,1131000
FAC000567,C03173,2025-01-20,15,2025-02-10,6.0,662000
FAC000568,C01037,2025-04-27,30,2025-09-22,118.0,902000
FAC000569,C01679,2025-02-02,60,2025-03-31,0.0,60000
FAC000570,C04719,2025-07-13,15,2025-07-26,0.0,1630000
FAC000571,C02267,2025-01-14,60,2025-03-30,15.0,976000
FAC000572,C03548,2025-03-25,30,2025-09-03,132.0,1688000
FAC000573,C03678,2025-01-11,15,2025-05-05,99.0,1858000
FAC000574,C03898,2025-02-14,90,2025-05-21,6.0,1584000
FAC000575,C01080,2024-12-28,45,2025-06-11,120.0,1374000
FAC000576,C01216,2024-09-28,15,2025-03-23,161.0,1060000
FAC000577,C03927,2025-01-10,60,2025-04-17,37.0,314000
FAC000578,C02138,2025-07-10,45,2025-09-28,35.0,335000
FAC000579,C03157,2024-12-17,60,,,409000
FAC000580,C01330,2025-08-18,60,,,1186000
FAC000581,C00896,2024-12-10,30,2025-06-17,159.0,836000
FAC000582,C04196,2025-05-23,45,,,965000
FAC000583,C02329,2024-11-19,15,2025-05-12,159.0,805000
FAC000584,C01199,2024-10-10,45,,,1161000
FAC000585,C00081,2025-06-01,60,2025-06-30,0.0,1654000
FAC000586,C02841,2025-09-09,30,2025-09-15,0.0,1510000
FAC000587,C02090,2025-04-17,60,,,1706000
FAC000588,C04965,2024-10-22,60,,,270000
FAC000589,C00458,2025-01-25,45,2025-04-17,37.0,1452000
FAC000590,C01826,2025-07-20,60,2025-09-01,0.0,1152000
FAC000591,C01844,2025-01-15,45,,,216000
FAC000592,C01832,2025-07-23,30,,,1092000
FAC000593,C00100,2025-03-11,90,2025-09-28,111.0,584000
FAC000594,C01704,2025-02-22,45,2025-05-12,34.0,1222000
FAC000595,C04458,2025-01-21,30,2025-06-22,122.0,1716000
FAC000596,C00288,2025-02-12,60,2025-08-08,117.0,985000
FAC000597,C03956,2025-01-25,90,2025-03-25,0.0,845000
FAC000598,C03432,2025-05-30,60,2025-07-06,0.0,220000
FAC000599,C02445,2025-08-31,30,,,1543000
FAC000600,C01068,2025-07-13,45,2025-08-02,0.0,911000
FAC000601,C02624,2024-10-24,60,,,838000
FAC000602,C00855,2025-07-14,30,2025-08-28,15.0,700000
FAC000603,C00105,2024-11-09,60,,,971000
FAC000604,C01979,2025-03-28,30,2025-05-30,33.0,422000
FAC000605,C04916,2025-05-01,30,2025-09-01,93.0,1752000
FAC000606,C01760,2025-08-15,60,2025-09-17,0.0,154000
FAC000607,C01434,2024-11-01,30,,,1540000
FAC000608,C00312,2025-02-18,15,2025-05-29,85.0,558000
FAC000609,C03805,2024-10-16,45,2025-06-22,204.0,332000
FAC000610,C03558,2024-11-16,15,2025-04-22,142.0,93000
FAC000611,C00173,2024-12-17,90,,,1342000
FAC000612,C04175,2025-08-27,15,2025-09-18,7.0,176000
FAC000613,C03367,2025-04-19,30,2025-07-14,56.0,333000
FAC000614,C02295,2025-05-26,60,2025-07-06,0.0,1118000
FAC000615,C03446,2025-02-15,15,2025-04-16,45.0,654000
FAC000616,C00739,2025-09-18,45,,,270000
FAC000617,C00600,2024-11-08,30,2025-04-12,125.0,532000
FAC000618,C04257,2025-02-07,90,2025-06-23,46.0,416000
FAC000619,C04092,2024-10-04,90,,,1567000
FAC000620,C03984,2024-11-28,45,2025-03-29,76.0,1101000
FAC000621,C04110,2025-04-04,60,2025-04-09,0.0,1952000
FAC000622,C02734,2025-09-06,90,,,1170000
FAC000623,C00967,2025-01-15,90,2025-06-25,71.0,124000
FAC000624,C03962,2025-09-13,60,2025-09-16,0.0,385000
FAC000625,C01804,2024-11-30,45,2025-06-21,158.0,1143000
FAC000626,C01444,2025-05-28,30,,,1912000
FAC000627,C03830,2025-08-03,60,2025-09-25,0.0,781000
FAC000628,C03320,2025-08-18,45,2025-09-28,0.0,179000
FAC000629,C01812,2025-02-09,45,2025-07-07,103.0,129000
FAC000630,C04541,2025-05-24,90,2025-09-19,28.0,1815000
FAC000631,C03092,2024-11-01,45,2025-07-30,226.0,849000
FAC000632,C01552,2025-07-30,30,2025-08-21,0.0,1411000
FAC000633,C04048,2024-11-04,30,,,946000
FAC000634,C04405,2025-09-16,45,2025-09-27,0.0,726000
FAC000635,C01759,2025-02-12,30,,,801000
FAC000636,C01499,2025-01-11,15,2025-03-28,61.0,859000
FAC000637,C03643,2025-03-18,90,,,935000
FAC000638,C01514,2025-04-02,30,2025-08-27,117.0,1411000
FAC000639,C00886,2025-01-14,45,2025-08-13,166.0,934000
FAC000640,C03139,2025-06-02,15,2025-06-16,0.0,254000
FAC000641,C01655,2025-09-06,15,,,782000
FAC000642,C02908,2025-05-04,30,2025-07-06,33.0,1071000
FAC000643,C00151,2025-04-07,60,2025-09-19,105.0,1914000
FAC000644,C04575,2025-06-28,15,2025-08-15,33.0,1414000
FAC000645,C02827,2024-11-02,45,2025-08-04,230.0,884000
FAC000646,C01330,2025-07-21,60,,,71000
FAC000647,C01071,2025-06-25,60,2025-09-23,30.0,1430000
FAC000648,C03335,2025-01-21,15,,,1101000
FAC000649,C01680,2025-05-05,45,2025-07-25,36.0,1349000
FAC000650,C02586,2025-02-26,60,2025-09-19,145.0,768000
FAC000651,C04068,2025-08-13,60,,,1893000
FAC000652,C02351,2024-11-27,60,2025-04-30,94.0,363000
FAC000653,C01220,2025-07-19,60,2025-08-18,0.0,1556000
FAC000654,C01922,2024-11-14,45,2024-12-07,0.0,1130000
FAC000655,C02700,2025-08-18,60,,,1628000
FAC000656,C01849,2024-12-24,60,,,1027000
FAC000657,C00690,2025-05-13,90,,,791000
FAC000658,C02942,2025-08-05,90,2025-08-20,0.0,1378000
FAC000659,C01431,2025-03-08,15,2025-09-16,177.0,331000
FAC000660,C02756,2025-09-01,60,,,814000
FAC000661,C03839,2024-10-16,90,,,862000
FAC000662,C00856,2024-11-04,45,2025-09-11,266.0,1015000
FAC000663,C04893,2025-03-22,90,2025-03-28,0.0,1360000
FAC000664,C00203,2024-12-03,30,2025-06-07,156.0,1466000
FAC000665,C03320,2025-01-19,60,2025-06-20,92.0,890000
FAC000666,C04187,2024-12-15,60,2025-06-23,130.0,669000
FAC000667,C00828,2025-08-08,60,2025-08-15,0.0,1046000
FAC000668,C02625,2025-04-29,45,,,294000
FAC000669,C00674,2024-12-01,45,,,835000
FAC000670,C04257,2025-07-18,60,,,320000
FAC000671,C00450,2025-06-21,90,2025-06-27,0.0,544000
FAC000672,C01804,2025-09-18,60,,,1512000
FAC000673,C03910,2025-02-01,60,,,1845000
FAC000674,C03030,2025-08-05,45,2025-09-01,0.0,1959000
FAC000675,C00023,2024-10-19,15,2025-08-03,273.0,1122000
FAC000676,C03342,2025-05-19,90,2025-09-28,42.0,1326000
FAC000677,C01475,2025-07-12,90,2025-07-27,0.0,1932000
FAC000678,C02094,2025-07-16,15,,,1439000
FAC000679,C02733,2025-01-17,90,2025-01-18,0.0,1237000
FAC000680,C00433,2025-08-19,45,,,530000
FAC000681,C00922,2025-08-26,45,2025-09-02,0.0,1439000
FAC000682,C00665,2025-04-09,15,2025-08-17,115.0,1449000
FAC000683,C03708,2025-06-21,15,2025-09-24,80.0,604000
FAC000684,C04795,2025-07-30,60,2025-09-03,0.0,1822000
FAC000685,C03299,2025-05-06,45,2025-07-15,25.0,1631000
FAC000686,C00369,2025-06-29,60,,,1366000
FAC000687,C03452,2025-05-23,15,2025-09-08,93.0,687000
FAC000688,C04068,2025-03-02,60,2025-06-11,41.0,1445000
FAC000689,C03785,2025-04-04,30,2025-08-24,112.0,196000
FAC000690,C01499,2025-07-01,60,,,1469000
FAC000691,C04721,2024-11-16,60,,,1950000
FAC000692,C01475,2025-02-22,45,,,131000
FAC000693,C01720,2024-10-28,90,,,1046000
FAC000694,C02919,2024-12-31,30,2025-02-19,20.0,266000
FAC000695,C00123,2025-08-13,30,,,700000
FAC000696,C00307,2025-04-16,90,2025-05-05,0.0,1679000
FAC000697,C03321,2025-04-12,15,2025-07-23,87.0,1176000
FAC000698,C02756,2025-07-31,45,,,1242000
FAC000699,C01163,2024-12-19,15,2025-01-15,12.0,134000
FAC000700,C01713,2025-03-04,15,2025-05-12,54.0,1433000
FAC000701,C02951,2025-01-03,60,2025-05-28,85.0,122000
FAC000702,C03807,2025-03-28,15,2025-06-09,58.0,79000
FAC000703,C03497,2025-02-22,60,,,369000
FAC000704,C04465,2025-09-01,15,2025-09-13,0.0,1192000
FAC000705,C02180,2025-06-28,90,,,130000
FAC000706,C03599,2025-09-01,45,2025-09-22,0.0,635000
FAC000707,C04440,2024-12-22,45,,,1838000
FAC000708,C02000,2025-05-11,90,2025-08-31,22.0,1013000
FAC000709,C04982,2024-10-29,15,2025-04-19,157.0,55000
FAC000710,C00016,2025-05-15,30,2025-08-30,77.0,534000
FAC000711,C02459,2025-07-26,15,,,885000
FAC000712,C04355,2025-09-10,90,2025-09-26,0.0,658000
FAC000713,C01326,2025-06-30,15,2025-08-25,41.0,1954000
FAC000714,C03636,2024-10-11,15,,,941000
FAC000715,C03100,2025-03-11,15,2025-04-01,6.0,1071000
FAC000716,C03074,2024-10-17,45,,,283000
FAC000717,C03520,2025-03-23,15,2025-08-01,116.0,1178000
FAC000718,C02778,2025-03-14,60,2025-09-04,114.0,461000
FAC000719,C01838,2025-04-09,90,2025-06-28,0.0,1309000
FAC000720,C02235,2024-11-27,90,2025-07-05,130.0,436000
FAC000721,C01555,2025-01-20,15,2025-01-28,0.0,637000
FAC000722,C04206,2024-11-25,30,,,1919000
FAC000723,C00103,2025-08-19,90,2025-09-08,0.0,845000
FAC000724,C02021,2025-09-02,30,,,244000
FAC000725,C00480,2025-04-15,90,,,744000
FAC000726,C02835,2025-01-13,45,2025-06-06,99.0,1824000
FAC000727,C00606,2025-02-03,45,2025-04-29,40.0,290000
FAC000728,C03723,2024-11-06,15,2025-05-30,190.0,759000
FAC000729,C01979,2025-02-05,60,,,1989000
FAC000730,C02438,2024-10-02,15,2025-08-23,310.0,531000
FAC000731,C01767,2025-03-19,15,2025-08-04,123.0,929000
FAC000732,C04373,2025-06-04,60,2025-08-26,23.0,599000
FAC000733,C03496,2024-10-12,60,2025-01-19,39.0,1848000
FAC000734,C02847,2024-10-13,45,2025-01-07,41.0,1988000
FAC000735,C04421,2025-06-20,45,,,997000
FAC000736,C01018,2025-07-15,90,2025-07-22,0.0,687000
FAC000737,C04559,2024-10-07,60,2025-04-30,145.0,299000
FAC000738,C01145,2024-11-09,15,,,807000
FAC000739,C04670,2025-05-10,90,2025-07-31,0.0,1740000
FAC000740,C03516,2025-03-03,30,,,1070000
FAC000741,C04175,2025-01-11,30,,,892000
FAC000742,C03675,2024-11-09,15,2025-06-23,211.0,1358000
FAC000743,C01091,2025-07-21,90,2025-08-15,0.0,1636000
FAC000744,C00260,2025-05-06,60,,,1576000
FAC000745,C02513,2025-08-02,45,2025-08-24,0.0,107000
FAC000746,C03335,2024-12-16,60,,,981000
FAC000747,C01351,2025-08-13,30,2025-08-27,0.0,779000
FAC000748,C02204,2024-11-07,60,2025-05-30,144.0,1487000
FAC000749,C03769,2024-12-25,90,2025-06-11,78.0,533000
FAC000750,C02166,2024-10-12,90,,,623000
FAC000751,C02760,2025-01-30,30,2025-09-13,196.0,223000
FAC000752,C04463,2024-10-15,30,2025-06-07,205.0,241000
FAC000753,C00848,2025-01-16,30,2025-05-04,78.0,943000
FAC000754,C03592,2025-06-13,45,2025-09-28,62.0,376000
FAC000755,C01037,2025-04-27,90,2025-07-20,0.0,202000
FAC000756,C01416,2024-12-28,90,2025-07-17,111.0,1126000
FAC000757,C03005,2025-06-08,30,,,1992000
FAC000758,C04498,2025-09-07,45,2025-09-17,0.0,865000
FAC000759,C03092,2024-10-08,60,,,957000
FAC000760,C00045,2024-11-04,30,2025-03-06,92.0,1120000
FAC000761,C01051,2024-10-22,30,,,508000
FAC000762,C00548,2024-10-16,15,,,307000
FAC000763,C00155,2024-10-08,30,2025-01-04,58.0,1135000
FAC000764,C04604,2025-09-17,30,,,1325000
FAC000765,C01626,2025-03-12,30,2025-07-01,81.0,1118000
FAC000766,C04656,2024-12-09,60,2025-01-13,0.0,1330000
FAC000767,C04889,2025-04-21,45,2025-05-10,0.0,360000
FAC000768,C04347,2025-06-18,45,,,835000
FAC000769,C04412,2025-07-18,30,2025-08-15,0.0,1477000
FAC000770,C04842,2025-09-18,60,2025-09-25,0.0,471000
FAC000771,C00499,2025-07-27,60,2025-08-20,0.0,1458000
FAC000772,C02204,2025-04-14,45,2025-06-24,26.0,490000
FAC000773,C00474,2025-06-23,60,,,1583000
FAC000774,C02671,2025-09-16,60,,,52000
FAC000775,C03016,2025-09-11,90,2025-09-11,0.0,337000
FAC000776,C02307,2025-05-11,60,2025-09-23,75.0,1893000
FAC000777,C04007,2025-01-27,15,,,1992000
FAC000778,C03981,2025-05-08,45,2025-08-23,62.0,1119000
FAC000779,C04578,2024-12-04,45,2025-02-16,29.0,676000
FAC000780,C01979,2025-07-25,90,2025-08-29,0.0,375000
FAC000781,C04272,2025-05-30,30,2025-07-03,4.0,254000
FAC000782,C04578,2024-11-26,90,2025-04-06,41.0,1362000
FAC000783,C00105,2025-07-10,90,2025-08-06,0.0,765000
FAC000784,C00716,2025-06-16,90,2025-09-05,0.0,1395000
FAC000785,C04470,2025-06-20,15,2025-09-13,70.0,538000
FAC000786,C03620,2025-03-13,60,2025-07-27,76.0,449000
FAC000787,C04409,2024-10-03,30,,,306000
FAC000788,C04847,2024-12-26,90,2025-05-23,58.0,1463000
FAC000789,C00345,2025-08-20,45,,,1969000
FAC000790,C01967,2025-02-10,90,2025-02-14,0.0,404000
FAC000791,C03910,2025-09-11,60,2025-09-22,0.0,81000
FAC000792,C00471,2025-04-14,45,2025-05-13,0.0,1223000
FAC000793,C04791,2025-03-24,15,,,112000
FAC000794,C01509,2024-11-05,45,,,168000
FAC000795,C01536,2024-12-10,45,2025-06-04,131.0,1694000
FAC000796,C03092,2024-11-09,60,2025-06-18,161.0,1842000
FAC000797,C01655,2024-12-17,60,2025-02-14,0.0,1902000
FAC000798,C00463,2025-01-23,45,,,623000
FAC000799,C03500,2025-06-08,60,2025-09-26,50.0,866000
FAC000800,C03499,2024-10-01,45,2025-01-09,55.0,479000
FAC000801,C02623,2025-05-04,30,2025-06-17,14.0,1667000
FAC000802,C01720,2024-12-24,60,2025-04-25,62.0,544000
FAC000803,C02982,2024-10-16,30,2025-06-13,210.0,1412000
FAC000804,C03487,2025-06-04,90,2025-07-17,0.0,1214000
FAC000805,C00806,2025-05-10,15,2025-06-02,8.0,547000
FAC000806,C03025,2025-06-17,30,2025-09-18,63.0,523000
FAC000807,C01923,2025-01-14,15,2025-06-03,125.0,245000
FAC000808,C04409,2024-10-12,60,2025-08-23,255.0,893000
FAC000809,C01688,2025-02-05,90,2025-09-28,145.0,957000
FAC000810,C00314,2025-02-06,45,2025-06-21,90.0,729000
FAC000811,C00394,2024-12-03,15,2025-07-25,219.0,716000
FAC000812,C03602,2025-05-23,90,2025-09-13,23.0,1422000
FAC000813,C01416,2024-10-25,45,2025-07-18,221.0,348000
FAC000814,C04932,2025-02-02,60,2025-07-09,97.0,1185000
FAC000815,C04110,2025-03-12,60,2025-04-19,0.0,453000
FAC000816,C01194,2024-11-22,90,2025-01-26,0.0,975000
FAC000817,C00977,2024-11-02,30,,,678000
FAC000818,C01823,2025-03-20,45,2025-07-07,64.0,1197000
FAC000819,C02202,2025-06-07,60,,,1911000
FAC000820,C02495,2025-08-27,30,2025-09-21,0.0,1684000
FAC000821,C01155,2025-01-04,30,2025-08-01,179.0,1722000
FAC000822,C00416,2025-04-22,60,2025-07-10,19.0,1387000
FAC000823,C00397,2025-03-05,60,2025-05-27,23.0,1203000
FAC000824,C03341,2024-11-07,45,,,1256000
FAC000825,C00143,2025-05-29,90,,,1614000
FAC000826,C03375,2025-02-19,60,2025-04-08,0.0,65000
FAC000827,C00780,2024-11-30,60,2025-05-23,114.0,528000
FAC000828,C01563,2025-07-29,15,2025-09-06,24.0,1251000
FAC000829,C00240,2025-06-09,45,,,860000
FAC000830,C04842,2025-06-28,90,,,1680000
FAC000831,C04470,2025-08-25,90,2025-09-11,0.0,1238000
FAC000832,C04571,2024-10-23,15,2024-11-11,4.0,1707000
FAC000833,C03993,2024-10-28,15,,,91000
FAC000834,C04649,2025-07-28,30,,,1825000
FAC000835,C04699,2025-09-04,60,2025-09-13,0.0,408000
FAC000836,C00262,2024-11-09,45,,,257000
FAC000837,C00957,2025-02-06,90,2025-02-06,0.0,1273000
FAC000838,C03694,2024-12-20,90,2025-03-30,10.0,373000
FAC000839,C00348,2025-07-06,90,2025-09-17,0.0,346000
FAC000840,C00192,2024-10-02,15,,,789000
FAC000841,C03020,2025-09-14,45,2025-09-22,0.0,282000
FAC000842,C04171,2025-06-12,45,2025-09-07,42.0,139000
FAC000843,C00115,2025-04-25,45,2025-07-24,45.0,1462000
FAC000844,C02705,2024-10-15,15,,,409000
FAC000845,C03979,2024-10-08,90,2025-04-16,100.0,1321000
FAC000846,C00270,2025-02-01,90,2025-07-14,73.0,1694000
FAC000847,C00605,2025-01-29,60,2025-02-20,0.0,1710000
FAC000848,C03598,2025-04-07,15,,,1968000
FAC000849,C02942,2024-12-26,60,2025-04-23,58.0,327000
FAC000850,C02202,2025-01-01,15,2025-01-31,15.0,1638000
FAC000851,C03386,2025-09-11,15,2025-09-22,0.0,422000
FAC000852,C04999,2025-05-14,90,,,487000
FAC000853,C04287,2025-07-24,60,2025-09-13,0.0,1323000
FAC000854,C02919,2025-04-03,30,2025-08-23,112.0,815000
FAC000855,C01689,2025-04-27,45,2025-08-31,81.0,1586000
FAC000856,C03023,2025-06-11,90,,,1262000
FAC000857,C01037,2025-08-26,60,,,1355000
FAC000858,C02971,2025-04-07,30,2025-09-09,125.0,61000
FAC000859,C03084,2024-12-10,15,2025-09-09,258.0,232000
FAC000860,C02094,2025-01-17,90,2025-01-18,0.0,1657000
FAC000861,C00237,2025-02-03,15,2025-05-09,80.0,1722000
FAC000862,C02237,2024-11-30,30,,,1096000
FAC000863,C03917,2024-12-26,60,2025-08-03,160.0,79000
FAC000864,C01071,2024-12-01,45,2024-12-06,0.0,1174000
FAC000865,C04132,2025-05-12,60,2025-08-02,22.0,310000
FAC000866,C01653,2025-09-17,90,2025-09-21,0.0,650000
FAC000867,C00052,2025-03-27,90,,,430000
FAC000868,C02951,2025-07-06,90,2025-07-29,0.0,699000
FAC000869,C00749,2025-08-20,60,,,902000
FAC000870,C03147,2024-11-02,15,2025-09-06,293.0,1815000
FAC000871,C03620,2025-04-14,45,,,754000
FAC000872,C00562,2024-12-17,45,2025-04-11,70.0,1743000
FAC000873,C02138,2024-11-07,15,2025-09-23,305.0,407000
FAC000874,C00103,2025-08-08,90,2025-08-24,0.0,218000
FAC000875,C02454,2025-03-09,90,,,775000
FAC000876,C01163,2025-01-22,60,2025-04-05,13.0,1929000
FAC000877,C02398,2025-08-23,30,2025-09-03,0.0,1157000
FAC000878,C03499,2025-01-13,45,2025-05-09,71.0,91000
FAC000879,C02663,2025-02-25,30,2025-04-04,8.0,1098000
FAC000880,C03845,2025-06-03,30,,,1252000
FAC000881,C00562,2025-09-02,90,2025-09-11,0.0,379000
FAC000882,C04836,2025-01-10,45,2025-05-17,82.0,463000
FAC000883,C04600,2024-09-30,30,,,412000
FAC000884,C03913,2025-03-23,45,2025-05-12,5.0,613000
FAC000885,C03946,2025-07-09,45,2025-07-19,0.0,1330000
FAC000886,C02169,2024-10-30,15,2025-05-27,194.0,349000
FAC000887,C04287,2025-02-23,60,2025-05-06,12.0,1048000
FAC000888,C01313,2025-08-15,90,2025-09-28,0.0,1613000
FAC000889,C04788,2025-04-24,30,,,665000
FAC000890,C01822,2024-10-20,45,2025-09-04,274.0,458000
FAC000891,C01519,2025-08-12,15,2025-09-05,9.0,1992000
FAC000892,C01165,2025-01-07,90,2025-09-20,166.0,218000
FAC000893,C03673,2025-06-05,60,,,308000
FAC000894,C03830,2024-12-22,90,2025-06-30,100.0,302000
FAC000895,C00180,2024-12-15,30,2025-08-05,203.0,766000
FAC000896,C00395,2025-09-16,45,,,1795000
FAC000897,C04635,2025-06-22,30,2025-09-13,53.0,780000
FAC000898,C04875,2024-11-16,60,,,1855000
FAC000899,C01065,2025-02-25,90,2025-07-13,48.0,1649000
FAC000900,C00251,2025-03-28,60,,,1483000
